text,font_size,font_name,y_coord,page,source_pdf,label
all contribute to lower economic growth in these settings. Future COVID-19 surges or new variants could further undermine,10,SourceSansPro-Regular,392.1600037,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
economic growth by increasing uncertainty and causing shipping delays. HRP countries are particularly vulnerable due to low,10,SourceSansPro-Regular,405.1600037,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"rates of vaccination, limited access to therapeutics, and weakened healthcare systems. Projected 2022 GDP growth increased",10,SourceSansPro-Regular,418.1600037,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"in six HRP countries, however, including Iraq and Nigeria, in part because they are oil exporting economies and thus benefit",10,SourceSansPro-Regular,431.1600037,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
from rising commodity prices in recent months.,10,SourceSansPro-Regular,444.1600037,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"Humanitarian settings also face significant debt risks, with four HRP countries â€“ Chad, Mozambique, Somalia, and",10,SourceSansPro-Bold,470.1600037,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
Sudan â€“ currently in debt distress.  An additional seven are at high risk of debt distress. Debt servicing payments were,10,SourceSansPro-Bold,483.1600037,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"paused during the COVID-19 pandemic, resuming in 2022 right as interest rates began to increase. This makes debt more",10,SourceSansPro-Regular,496.1600037,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
expensive and less sustainable for humanitarian settings. Wealthy countries pledged in 2021 to reallocate USD 100 billion in,10,SourceSansPro-Regular,509.1600037,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"Special Drawing Rights to lower-income countries. At present, there are pledges to reallocate USD 60 billion.",10,SourceSansPro-Regular,522.1599731,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
7,6.666666985,SourceSansPro-Regular,523.4400024,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
Routine Immunization & Health,10,SourceSansPro-Regular,548.1599731,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,4
"Fourteen immunization campaigns continue to be postponed due to COVID-19 in Q2 2022, impacting more than 52",10,SourceSansPro-Bold,574.1599731,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"million people across 13 GHO countries.  The postponement of these campaigns, targeting diseases like yellow fever,",10,SourceSansPro-Bold,587.1599731,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"measles, cholera, and polio, increase the risk of secondary diseases spreading across humanitarian settings.",10,SourceSansPro-Regular,600.1599731,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"Measles cases, for instance, spiked by 79 percent in the first two months of 2022 compared to 2021. This is due to routine",10,SourceSansPro-Regular,626.1599731,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"immunization disruption caused by the pandemic.  HRP countries, according to April 2022 data, are most impacted, with",10,SourceSansPro-Regular,639.1599731,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
8,6.666666985,SourceSansPro-Regular,640.4400024,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"Devex, â€˜Opinion: Ukraine conflict shows urgency of SDR reallocation for Africa,â€™ 24 May 2022. Available at:  https://www.devex.com/news/opinion-ukraine-",8,SourceSansPro-Regular,688.1279907,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
7,5.333333015,SourceSansPro-Regular,688.7520142,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
conflict-shows-urgency-of-sdr-reallocation-for-africa-103279,8,SourceSansPro-Semibold,698.1279907,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"WHO & UNICEF, â€˜UNICEF and WHO warn of perfect storm of conditions for measles outbreaks, aï¬€ecting children,â€™   27 April 2022. Available at:  https://",8,SourceSansPro-Regular,718.1279907,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
8,5.333333015,SourceSansPro-Regular,718.7520142,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
www.who.int/news/item/27-04-2022-unicef-and-who-warn-of--perfect-storm--of-conditions-for-measles-outbreaks--aï¬€ecting-children,8,SourceSansPro-Semibold,728.1279907,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"Sources: Epidemiological Update (World Health Organization, Our World in Data, Media sources); Vaccine update (Gavi, Our World in Data, UNICEF, WHO, World Bank, Media",7,SourceSansPro-Regular,738.1119995,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"sources); Secondary Impacts (UNESCO, OCHA, IMF, World Bank, Media sources); Funding Update (OCHA) as of 1 July 2022. For feedback, please contact: centrehumdata@un.org.",7,SourceSansPro-Regular,747.1119995,7,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
COVID-19 Data Explorer: Global Humanitarian Operations,11,Gotham-Bold,36.20000076,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,3
"Quarterly Highlights, Q2 2022",11,Gotham-Bold,50.20000076,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,3
"Somalia, Yemen, Afghanistan, Nigeria, and Ethiopia reporting the most measles cases.  Pakistan is currently experiencing a",10,SourceSansPro-Regular,72.16000366,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
9,6.666666985,SourceSansPro-Regular,73.44000244,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
surge in wild polio cases.  Disruptions to routine immunization caused by the COVID-19 pandemic are another compounding,10,SourceSansPro-Regular,85.16000366,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
10,6.666666985,SourceSansPro-Regular,86.44000244,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"factor contributing to polioâ€™s spread in Pakistan. In April 2020, more than 40 million children across Pakistan missed their",10,SourceSansPro-Regular,98.16000366,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"polio vaccination after the cancellation of an immunization campaign, with subsequent disruptions persisting throughout the",10,SourceSansPro-Regular,111.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"pandemic.  National healthcare systems must continue to be strengthened, both to manage COVID-19 long-term and to",10,SourceSansPro-Regular,124.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
11,6.666666985,SourceSansPro-Regular,125.4400024,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
absorb increased cases of secondary diseases due to pandemic related disruptions of routine immunization.,10,SourceSansPro-Regular,137.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
Gender Update,10,SourceSansPro-Regular,163.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,4
"New data from UN women reveals that 26 HRP countries had gender sensitive pandemic policies, with seven gender",10,SourceSansPro-Bold,189.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
sensitive policies implemented on average.   The refers to policies adopted at the national level that directly address,10,SourceSansPro-Bold,202.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
12,6.666666985,SourceSansPro-Bold,203.4400024,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"challenges which uniquely or disproportionately aï¬€ect women and girls, including violence against women and girls (96",10,SourceSansPro-Regular,215.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"policies), womenâ€™s economic security (94 policies), or unpaid care work (3 policies). For instance, a policy addressing womenâ€™s",10,SourceSansPro-Regular,228.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
economic security may target women to receive household cash transfers or prioritize for benefits a subset of workers in,10,SourceSansPro-Regular,241.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"which women are significantly overrepresented. Colombia implemented the most gender sensitive policies (31), followed by",10,SourceSansPro-Regular,254.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"Honduras (17) and oPt (16). Iraq and Libya had none. Only three countries â€“ Burundi, oPt, and Ukraine â€“ implemented policies",10,SourceSansPro-Regular,267.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"directly supporting unpaid care. Women took on a greater burden of unpaid caregiving, including caring for sick relatives",10,SourceSansPro-Regular,280.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
during the pandemic. Failing to support this labor disadvantages women and undermines their empowerment.,10,SourceSansPro-Regular,293.1600037,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"Figure 11. Gender polices on COVID-19, HRPs",10,SourceSansPro-Bold,601.1599731,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
(as of 30 June 2022),10,SourceSansPro-Bold,614.1599731,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"WHO, â€˜UNICEF and WHO warn of perfect storm of conditions for measles outbreaks, aï¬€ecting children.â€™ 27 April 2022. Available at:  https://www.who.int/",8,SourceSansPro-Regular,648.1279907,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
9,5.333333015,SourceSansPro-Regular,648.7520142,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
news/item/27-04-2022-unicef-and-who-warn-of--perfect-storm--of-conditions-for-measles-outbreaks--aï¬€ecting-children,8,SourceSansPro-Semibold,658.1279907,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
Polio Now. Data updated to 28 June 2022. Available at:  https://polioeradication.org/polio-today/polio-now/,8,SourceSansPro-Regular,678.1279907,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
10,5.333333015,SourceSansPro-Regular,678.7520142,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"The Guardian, â€˜Pakistan polio fears as Covid-19 causes millions of children to miss vaccinations,â€™ 2 June 2022.  Available at:  https://www.theguardian.com/",8,SourceSansPro-Regular,698.1279907,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
11,5.333333015,SourceSansPro-Regular,698.7520142,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
global-development/2020/jun/02/pakistan-polio-fears-as-millions-of-children-miss-out-on-vaccinations-due-to-covid-19,8,SourceSansPro-Semibold,708.1279907,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"UNDP & UN Women, â€˜COVID-19 Global Gender Response Tracker.â€™ Available at:  https://data.undp.org/gendertracker/",8,SourceSansPro-Regular,728.1279907,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
12,5.333333015,SourceSansPro-Regular,728.7520142,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"Sources: Epidemiological Update (World Health Organization, Our World in Data, Media sources); Vaccine update (Gavi, Our World in Data, UNICEF, WHO, World Bank, Media",7,SourceSansPro-Regular,738.1119995,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"sources); Secondary Impacts (UNESCO, OCHA, IMF, World Bank, Media sources); Funding Update (OCHA) as of 1 July 2022. For feedback, please contact: centrehumdata@un.org.",7,SourceSansPro-Regular,747.1119995,8,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
COVID-19 Data Explorer: Global Humanitarian Operations,11,Gotham-Bold,36.20000076,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,3
"Quarterly Highlights, Q2 2022",11,Gotham-Bold,50.20000076,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,3
"Despite implementing gender sensitive COVID-19 policies, the disproportionate impact of the COVID-19 pandemic on",10,SourceSansPro-Bold,85.16000366,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"women and girls remains felt across HRP countries. The pandemic eroded progress on gender-based violence,",10,SourceSansPro-Bold,98.16000366,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"economic empowerment, education, and healthcare.  COVID-19 and its secondary eï¬€ects left women and girls in a worse",10,SourceSansPro-Bold,111.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"position than before the pandemic and increased vulnerability to compounding crises, such as food insecurity or conflict. The",10,SourceSansPro-Regular,124.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"pandemic set back progress on domestic violence, with the percent of respondents who believe there are acceptable",10,SourceSansPro-Regular,137.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"circumstances to hit a partner increasing by 2 percentage points to 19 percent, according to a 20-country survey.   Womenâ€™s",10,SourceSansPro-Regular,150.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
13,6.666666985,SourceSansPro-Regular,151.4400024,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"economic security also remains at risk. Globally, womenâ€™s poverty continues to increase, with more women in poverty than",10,SourceSansPro-Regular,163.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"men.  Over 11 million girls remain at risk of not returning to school, reducing their employment and earning opportunities",10,SourceSansPro-Regular,176.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
14,6.666666985,SourceSansPro-Regular,177.4400024,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
and increasing the risk of early marriage and pregnancy.  Many women and girls also lost access to reproductive care as,10,SourceSansPro-Regular,189.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
15,6.666666985,SourceSansPro-Regular,190.4400024,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"healthcare systems were strained by COVID-19, contributing to maternal mortality, unwanted pregnancies, disease, and",10,SourceSansPro-Regular,202.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
school dropouts. Global estimates suggest that the pandemic caused a 37 percent increase in maternal deaths.  Across Latin,10,SourceSansPro-Regular,215.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
16,6.666666985,SourceSansPro-Regular,216.4400024,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"America and the Caribbean, 1 in 4 girls did not have access to family planning services.  As data remains limited, the full",10,SourceSansPro-Regular,228.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
17,6.666666985,SourceSansPro-Regular,229.4400024,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
repercussions of the pandemic on women and girls may not be known for years to come.,10,SourceSansPro-Regular,241.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
4. Funding Update,10.5,SourceSansPro-Bold,279.6679993,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,4
"At the end of Q2 2022, 22 percent of total humanitarian financing needs (46.35 billion total GHO) are met. Thirteen HRP",10,SourceSansPro-Regular,301.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"countries have received more than 20 percent of funding, Libya (45.7 percent), Central African Republic (38.7 percent), and",10,SourceSansPro-Regular,314.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"Afghanistan (34.4 percent). The Ukraine flash appeal, which supersedes the HRP, has received 78.2 percent of required",10,SourceSansPro-Regular,327.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"funding .  Top doners in 2022 to date include the USA (48.5 percent), the European Commission (6.8 percent), and Germany (5",10,SourceSansPro-Regular,340.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
percent).,10,SourceSansPro-Regular,353.1600037,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
â€˜The Levers of Change Gender Equality Attitudes Study 2022. 20 June 2022.â€™ Available at:  https://www.unstereotypealliance.org/en/resources/research-,8,SourceSansPro-Regular,608.1279907,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
13,5.333333015,SourceSansPro-Regular,608.7520142,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
and-tools/the-levers-of-change-gender-equality-attitudes-study-2022,8,SourceSansPro-Semibold,618.1279907,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"UN Women, â€˜Poverty depends for women and girls, according to latest projections.â€™ 1 February 2022. Available at:  https://data.unwomen.org/features/",8,SourceSansPro-Regular,638.1279907,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
14,5.333333015,SourceSansPro-Regular,638.7520142,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
poverty-deepens-women-and-girls-according-latest-projections,8,SourceSansPro-Semibold,648.1279907,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"UNESCO, â€˜Keeping girls in the picture.â€™ Available at:  https://en.unesco.org/covid19/educationresponse/girlseducation",8,SourceSansPro-Regular,668.1279907,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
15,5.333333015,SourceSansPro-Regular,668.7520142,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"This refers to the first year of the COVID-19 pandemic. Chmielewska, B., Barratt, et al. (2021). Eï¬€ects of the COVID-19 pandemic on maternal and perinatal",8,SourceSansPro-Regular,688.1279907,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
16,5.333333015,SourceSansPro-Regular,688.7520142,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"outcomes: a systematic review and meta-analysis. The Lancet Global Health, 9(6).",8,SourceSansPro-Regular,698.1279907,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
"PAHO, â€˜Gender and Health Analysis: COVID-19 in the Americas.â€™ 8 March 2022. Available at:  https://www.paho.org/en/news/8-3-2022-covid-19-pandemic-",8,SourceSansPro-Regular,718.1279907,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
17,5.333333015,SourceSansPro-Regular,718.7520142,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
disproportionately-aï¬€ected-women-americas,8,SourceSansPro-Semibold,728.1279907,9,201ab28823c4a10ca391e800642e9cf381737ed2.pdf,5
